"logFC" "logCPM" "PValue" "FDR"
"BDH1" -0.478383026704289 5.20612497307797 0.315477986441279 0.99866849585619
"WNT7A" 0.476813644013054 5.77207896617794 0.315482416870066 0.99866849585619
"SEMA4F" 0.477233374418091 5.40900648322207 0.315532964061438 0.99866849585619
"CTD-2583A14.9" 0.477884825487058 5.19411774924723 0.31554290573958 0.99866849585619
"NPAP1" 0.47808760988519 5.0826660643963 0.315552155879867 0.99866849585619
"TOR3A" -0.476903329181702 5.64057707578125 0.315605048860637 0.99866849585619
"ALX3" 0.480892907440448 4.25143435207903 0.315611644807432 0.99866849585619
"TMEM235" -0.483667268525726 3.58727424890049 0.315635801102988 0.99866849585619
"SALL3" 0.484255081387649 3.57469337646119 0.315664684835587 0.99866849585619
"RAD17" -0.480205729670523 6.95327825315475 0.31568393853751 0.99866849585619
"C3orf62" 0.485001740332548 2.65011553677216 0.315704334005764 0.99866849585619
"IPO11" -0.486112327650182 2.44666267754132 0.315846456106217 0.99866849585619
"AC025335.1" -0.48618420203386 2.08095136638659 0.315852679784098 0.99866849585619
"VAMP2" -0.482793506062674 3.63998420951908 0.316029726874823 0.99866849585619
"KRBOX4" 0.491735149327222 1.37986870129597 0.316040860961334 0.99866849585619
"SLC17A3" 0.476677983026167 6.96697429457711 0.316099436931717 0.99866849585619
"FXR1" 0.476695921882816 5.74276672799977 0.316100728886054 0.99866849585619
"HTR2B" -0.481575609809164 3.77735853023105 0.316120676058836 0.99866849585619
"IPO8" -0.485654721779919 2.37138835164387 0.316122395418146 0.99866849585619
"MAP3K3" 0.476020205148429 6.12920213844056 0.316142863487808 0.99866849585619
"CTCF" 0.475654871811557 5.49811118533353 0.316223523484062 0.99866849585619
"SSTR2" 0.476467862666975 5.32771750302127 0.316342748905427 0.99866849585619
"OR5I1" 0.479466544299204 4.50399646208682 0.316469648802059 0.99866849585619
"STARD9" -0.479041781649896 4.5243509090846 0.316475745557655 0.99866849585619
"MMADHC" -0.476566494772462 5.19351782655095 0.31654075891381 0.99866849585619
"PPM1D" 0.476049602905198 6.03643606091353 0.316659759091534 0.99866849585619
"cabbage" 0.483517733617834 2.8915535777247 0.316662652058489 0.99866849585619
"ERMP1" -0.480104453096305 7.48155181734557 0.316688863458851 0.99866849585619
"TRMT44" -0.476225057333867 5.909657494666 0.316703677910537 0.99866849585619
"KRT86" 0.47888452767442 4.38003746415481 0.316716461643513 0.99866849585619
"SPCS1" 0.47544422124764 6.30484271183427 0.316720755311343 0.99866849585619
"DEFA1" -0.476043520995195 5.22719085312965 0.316733362708501 0.99866849585619
"PCMT1" 0.483183621766774 3.39187065018599 0.316741128056415 0.99866849585619
"RFT1" 0.475628837022297 5.04760636933293 0.316791091642727 0.99866849585619
"ATF3" -0.475812783203664 6.11668856591644 0.316803627995479 0.99866849585619
"ALDH1A3" -0.475740317899462 4.71535367256521 0.316870748224792 0.99866849585619
"HPSE" 0.47567461569567 6.0871904508669 0.316951959638791 0.99866849585619
"GRAMD3" -0.48316404564112 3.08112854595574 0.316967312031277 0.99866849585619
"ZNF43" -0.481845362758342 3.58631800859744 0.316973744148428 0.99866849585619
"RHOBTB3" -0.480517292280995 4.2151216411122 0.31699906529429 0.99866849585619
"SNTG2" -0.475214792387732 4.73395324917392 0.317008258855258 0.99866849585619
"ATP6V0A1" 0.476238795661104 5.99647552074909 0.317067923882381 0.99866849585619
"RP2" 0.477109294291764 5.23331053071027 0.31706932440151 0.99866849585619
"RP13-210D15.4" 0.476218985467787 5.53886321764703 0.317081246748412 0.99866849585619
"FAM180B" -0.47508525825036 6.00805446010792 0.317175048165185 0.99866849585619
"HIBADH" 0.482740936010669 3.93076532983291 0.31722578039855 0.99866849585619
"ZNF189" -0.475592749281154 6.15321285215186 0.317367750502367 0.99866849585619
"KCNE5" -0.48459311374523 2.09093406227744 0.317385617053501 0.99866849585619
"MYCL" 0.482850202772369 3.24029702078648 0.317420157529581 0.99866849585619
"RAD51AP1" 0.477121126410098 7.50486675320202 0.317429394807864 0.99866849585619
"PDCD5" 0.480587622927488 3.68403882519705 0.317470594421607 0.99866849585619
"PHYHIPL" -0.475461436652235 6.03756743668695 0.31749265880366 0.99866849585619
"TP53TG3B" 0.510502787559156 -0.275678093487505 0.317550287358433 0.99866849585619
"SULT1B1" 0.483293422075776 2.6827827551302 0.317651239683246 0.99866849585619
"C9orf142" -0.475359799983119 5.27218694154439 0.317692795463187 0.99866849585619
"PPP1R13B" -0.475765249686991 5.63174920834394 0.317782247969227 0.99866849585619
"BACE1" -0.475474483594083 6.21646257120763 0.317806591213065 0.99866849585619
"TXNDC9" 0.480058603419639 4.10611700346357 0.318040819034104 0.99866849585619
"WDR4" -0.474575081144298 4.68541652382068 0.318106769556987 0.99866849585619
"TNP1" 0.47535369311054 5.24580951823105 0.318135146110669 0.99866849585619
"FAIM" -0.479746692276479 3.98508763831834 0.318138401351376 0.99866849585619
"GATAD1" -0.474043351827719 5.39390621502076 0.318226940090837 0.99866849585619
"STX16" -0.473044538710272 6.44811683409079 0.318239687038231 0.99866849585619
"OR10C1" 0.47377600147561 6.28137705564061 0.318241699369896 0.99866849585619
"TM2D1" -0.479415467541398 8.29143544859668 0.318430073428644 0.99866849585619
"RP11-195F19.5" 0.478455134143867 4.09906629271662 0.318457373158884 0.99866849585619
"ACP5" -0.475364740960813 7.31308793277936 0.318497820455376 0.99866849585619
"HS3ST2" -0.479572560469281 3.92996151037655 0.318587623685816 0.99866849585619
"CD40" 0.473396209367928 5.42776066935802 0.318621930759989 0.99866849585619
"GRHL2" 0.473216448129139 5.73194705419128 0.318671288669744 0.99866849585619
"AMD1" -0.472480889922692 6.58368052012813 0.318675788124907 0.99866849585619
"TFAP2B" -0.477927370055403 4.12542363717783 0.318863553405844 0.99866849585619
"TUBD1" 0.478064665108023 4.15982018036765 0.318864394607802 0.99866849585619
"NARS" -0.473592661224168 5.14286666988816 0.319007401739398 0.99866849585619
"CCM2" 0.475250219050162 4.50977120593429 0.319092387130375 0.99866849585619
"FURIN" -0.482174264929875 2.55782673941875 0.319108511807585 0.99866849585619
"EPPIN-WFDC6" -0.484665749450157 1.69819224634782 0.319159272029644 0.99866849585619
"NPAS1" 0.481749759104639 3.0323229386694 0.319208685020588 0.99866849585619
"TEX33" 0.47277246897806 6.09522483418823 0.319212133441544 0.99866849585619
"HPCAL1" -0.473552803229357 6.66296077153498 0.31927025180598 0.99866849585619
"GORAB" 0.488955045506436 1.41604344009555 0.31946481797229 0.99866849585619
"PLEKHA2" -0.472294860254773 4.84385108708721 0.319480968439619 0.99866849585619
"NAA20" 0.475404116791404 5.0084487078755 0.319481707320128 0.99866849585619
"PTK2" -0.473501979489258 5.40236969544308 0.31951759168551 0.99866849585619
"NEMP2" -0.480386958418353 3.03306497586075 0.319540424667133 0.99866849585619
"RBM14" 0.473517636491698 5.90820198850022 0.319562234040199 0.99866849585619
"TUBA4B" -0.471853082382128 6.54006162070735 0.319592410553027 0.99866849585619
"C18orf21" -0.480947497476897 2.5407380085724 0.31966667835468 0.99866849585619
"ACO1" -0.473143185489461 4.65455236633058 0.319797140915913 0.99866849585619
"C10orf95" -0.472394463872677 5.02336231699022 0.319799349398638 0.99866849585619
"EMP2" 0.477393401328248 4.3093367577996 0.31980909784777 0.99866849585619
"EIF2S2" 0.480826934949498 3.12661400875504 0.319818570307117 0.99866849585619
"RHOQ" 0.476543172658118 4.15902188051956 0.319831321232746 0.99866849585619
"CTB-102L5.4" 0.473894395799696 6.03586225392306 0.319850572183846 0.99866849585619
"KAT6A" -0.472771460481425 5.06650135853467 0.319903094349648 0.99866849585619
"VSX2" 0.478894063046008 3.75741087450307 0.319915170132319 0.99866849585619
"ZPBP2" 0.479454394873707 3.42814147461599 0.319947362838862 0.99866849585619
"SDR39U1" 0.474551807121548 4.56356781169061 0.319957740795262 0.99866849585619
"TNKS2" 0.475606059678628 4.41616403082344 0.320073716806993 0.99866849585619
"OR51I1" -0.476034190901368 4.43440775734805 0.320091738363126 0.99866849585619
"NUTM2B" 0.478084645714801 3.75821583742892 0.320126005836608 0.99866849585619
"DPF1" 0.474286544744525 4.58562154911422 0.320208204630406 0.99866849585619
"GGT2" -0.472365190079433 5.03584514951021 0.320221534983786 0.99866849585619
"MUSTN1" 0.471388201681009 6.64208495290762 0.320230634527591 0.99866849585619
"ADORA3" 0.47621846439506 4.32374479283923 0.320245668881604 0.99866849585619
"CHMP7" 0.478936742387286 3.6828645822103 0.320375715182765 0.99866849585619
"S1PR1" -0.474477602435561 7.5941915956077 0.320424906547968 0.99866849585619
"ARHGEF17" -0.471788521287816 5.9231221575593 0.320440253614451 0.99866849585619
"FAM86B1" 0.48029810450894 2.78996986775443 0.320567365585729 0.99866849585619
"PDZD3" -0.482126507373798 1.91760098520262 0.3206898041233 0.99866849585619
"OR1S2" -0.471243616420787 5.90416135914795 0.320722072587924 0.99866849585619
"EFHD2" -0.478394940344574 3.82869822886876 0.320760486852268 0.99866849585619
"RAD21L1" -0.480438664676025 2.94410156053388 0.320852383096999 0.99866849585619
"TNFRSF17" -0.4720075048094 4.6673454638973 0.320853243281165 0.99866849585619
"CGB5" -0.471825494542036 5.16233120012466 0.320873426773446 0.99866849585619
"DNAI2" 0.473118037981476 7.34201337250086 0.320886114620653 0.99866849585619
"CMTR2" -0.479489708575974 3.16488916613134 0.32088799265246 0.99866849585619
"SLC9A6" -0.473784753622806 4.94437077847088 0.320935251043615 0.99866849585619
"CSNK2A1" -0.475829192664732 4.04891802698291 0.320939259261238 0.99866849585619
"IFNB1" -0.475264232759548 4.17530954394705 0.320944387614598 0.99866849585619
"RBCK1" 0.471878373411724 5.54087546087638 0.320966245291966 0.99866849585619
"PHKB" -0.47191201755306 5.10085282216741 0.320977391141136 0.99866849585619
"PRPF39" 0.47309540704327 4.6464401949854 0.321028341210358 0.99866849585619
"RPH3AL" -0.525821726622798 -0.762356674687631 0.321041703364361 0.99866849585619
"AC241585.1" -0.478806248837739 3.06723984920093 0.321044511531729 0.99866849585619
"WNT10A" -0.478288575209357 3.45431304090167 0.321160050385955 0.99866849585619
"TBC1D25" -0.472582560552463 4.61698425177955 0.321242141352156 0.99866849585619
"CHGB" 0.477341447483785 3.57177837955005 0.32129615959511 0.99866849585619
"SIPA1L2" -0.470494643801044 6.48074145304138 0.321326797209452 0.99866849585619
"SCGB1C1" -0.479499352400476 2.98218020281311 0.321333494250375 0.99866849585619
"GHSR" 0.475268238953583 4.24722220761165 0.321351576225809 0.99866849585619
"RESP18" -0.475942446276466 3.8525540277084 0.321536173259619 0.99866849585619
"TBC1D10A" -0.475015153464641 4.1955433131553 0.321569776050307 0.99866849585619
"DKK2" -0.47175348903329 5.81920352823204 0.321655666391699 0.99866849585619
"JUP" -0.470206723438647 4.86131755805076 0.321706811691366 0.99866849585619
"LSM12" -0.471019397131231 5.19981016678007 0.321732185508084 0.99866849585619
"IFT74" 0.47065382648136 4.77752139996821 0.321737519130009 0.99866849585619
"RTN4" -0.473132579294146 4.61689502266873 0.321750430237807 0.99866849585619
"MRPL53" 0.471663903012322 4.74212983449653 0.321771360545008 0.99866849585619
"MCMBP" 0.469758336487526 5.73457894843165 0.321874805887108 0.99866849585619
"LGI1" 0.470304028041974 6.208225760175 0.321918796046707 0.99866849585619
"RIMBP3C" -0.473512555462486 4.42445235412597 0.321955098251736 0.99866849585619
"TRRAP" -0.472477059355523 7.53072113463629 0.321985063013797 0.99866849585619
"NUDT18" -0.470072699224529 4.74606264410852 0.322012151801065 0.99866849585619
"LRP6" 0.469826649362059 5.86411111615986 0.322033646218073 0.99866849585619
"CT45A5" 0.476994289493008 3.3091611718734 0.322147759854556 0.99866849585619
"ITGA3" -0.471501744948653 5.12729670437614 0.322171633756538 0.99866849585619
"MMP8" 0.469963363700005 5.70773320283782 0.322179501893673 0.99866849585619
"AASDHPPT" -0.4710899245284 6.01042321808886 0.322202345242284 0.99866849585619
"ICE1" -0.501066639867718 0.0814450677646622 0.322208464384527 0.99866849585619
"USP24" 0.47015843980251 5.04642501498046 0.322221942689175 0.99866849585619
"ITGB8" 0.472816119073258 5.39357695714162 0.322239004980865 0.99866849585619
"OR2B11" 0.48004693104546 2.65767214634763 0.322250220508138 0.99866849585619
"PCDHGB5" 0.478409978505794 2.36458400255083 0.32225978006461 0.99866849585619
"PSG5" 0.472739072638401 4.57317203146531 0.322274200027606 0.99866849585619
"HMGN3" 0.478139244131836 3.34787408164781 0.322282442471695 0.99866849585619
"TMEM184C" 0.473309765897851 4.41310978625863 0.32228291470925 0.99866849585619
"TEX11" 0.469664879261466 6.68635838944022 0.322284157136269 0.99866849585619
"RAD21" 0.471606530030141 6.10873311003166 0.322346426516964 0.99866849585619
"FABP3" 0.469885707140591 6.15182331151546 0.322380620844499 0.99866849585619
"SEC14L4" 0.476555331357455 3.51608641929928 0.322604852379757 0.99866849585619
"PPP2R2B" 0.474010576088382 4.21973500689683 0.322660074590807 0.99866849585619
"CR1" 0.470980186078308 7.14820178535897 0.3226928367321 0.99866849585619
"TLR10" 0.470116185619536 4.70806540069572 0.322769003818088 0.99866849585619
"TMEM183A" -0.470132235189798 5.32752297469272 0.32281771912425 0.99866849585619
"C7orf43" -0.468969615582216 4.93327368319143 0.322824833555539 0.99866849585619
"ADCYAP1" -0.469252703451567 5.59305097342085 0.322876332177977 0.99866849585619
"UNC93A" 0.478853688795524 2.01126506786796 0.322904834779007 0.99866849585619
"CCNC" 0.470907426953979 5.57749929382761 0.322912978440776 0.99866849585619
"ABCC1" 0.47809874921197 3.09207489349807 0.322944811375618 0.99866849585619
"PTPRD" -0.471874680924277 4.58415610286666 0.322979696214092 0.99866849585619
"RGS14" 0.469720019030251 6.82516322027077 0.322993581359814 0.99866849585619
"ADAT1" 0.47522489343428 3.92630139073321 0.322999448781961 0.99866849585619
"C5" 0.470537096019606 5.86591893953734 0.323052055858829 0.99866849585619
"CGREF1" -0.476233717484484 3.78353543231736 0.323056301203013 0.99866849585619
"NCAM1" 0.492014469911913 0.642136701218408 0.323057093438649 0.99866849585619
"CTC-432M15.3" -0.471934924305578 5.16976400762179 0.323071967053751 0.99866849585619
"CROT" 0.468248311901687 6.51177560588695 0.323215511842887 0.99866849585619
"SSBP4" -0.471418788949113 5.36697685293452 0.323253320274899 0.99866849585619
"CCDC173" 0.469205183561845 5.13103206488444 0.323271599601574 0.99866849585619
"UIMC1" -0.504434611621688 -0.205208800267047 0.323343493326404 0.99866849585619
"CBLN2" 0.480732186444924 1.65331703098025 0.323391457057211 0.99866849585619
"ELF3" -0.474716621067803 3.66315394686417 0.323527272077699 0.99866849585619
"OR1K1" 0.471825923804114 4.37654139483183 0.32362779172966 0.99866849585619
"ZNF699" 0.468979550330532 5.75641258247043 0.323673023935658 0.99866849585619
"SUCO" -0.468065775163553 6.46488103178401 0.323686209832703 0.99866849585619
"NEBL" 0.490106299104583 0.921752274631014 0.323804426321178 0.99866849585619
"RPL35" 0.469459898288208 5.23917681969667 0.323807152753426 0.99866849585619
"DCAF4" 0.473610599387716 4.03558986303342 0.323933350192252 0.99866849585619
"SLC15A2" 0.490369027559683 0.742264845814717 0.323945200119085 0.99866849585619
"AKAP2" 0.467649628632452 6.48672016023811 0.324143439115289 0.99866849585619
"SMPX" 0.46914506406799 4.84419560900727 0.324153246306183 0.99866849585619
"FOXB1" -0.468995163221697 6.4332257192632 0.324170321163498 0.99866849585619
"TRMT1" -0.482836076767715 1.42940177295284 0.324191665151024 0.99866849585619
"ST8SIA6" 0.468232433031598 5.63700355426066 0.324231115497673 0.99866849585619
"FILIP1L" -0.504257776498321 -0.035770659025641 0.324238871708396 0.99866849585619
"TIMM50" -0.468497602196936 5.60948959101241 0.324263337403744 0.99866849585619
"CRYZ" -0.469071749357358 4.98920329701787 0.324327126888212 0.99866849585619
"PEX13" -0.466970415306704 6.53585036824016 0.324396315425275 0.99866849585619
"ZNF528" -0.467389855944154 6.4012690441252 0.324421593289659 0.99866849585619
"ERMAP" 0.469942299553192 4.53671716827989 0.324572961371439 0.99866849585619
"IDH3A" -0.474904272792663 3.35642515509291 0.324585264422628 0.99866849585619
"TMEM43" 0.470538464785695 7.50366148363537 0.324598637153236 0.99866849585619
"SRFBP1" 0.469935382740253 4.5148203822066 0.324608317379191 0.99866849585619
"RNASEK" -0.474527434009899 3.45209728647558 0.324610646198823 0.99866849585619
"CCR4" 0.471226231390544 4.48981137489096 0.32467530051345 0.99866849585619
"MAST3" 0.467709440401541 5.89113874743633 0.324675579637094 0.99866849585619
"ARHGEF18" 0.469381788863381 5.12504203763401 0.324833741196338 0.99866849585619
"GUCY1A3" 0.468202717304746 5.7863851193653 0.324898664748481 0.99866849585619
"DMTN" -0.475723875724238 3.05824676164705 0.324910141715697 0.99866849585619
"ACOD1" 0.472760603015239 8.73626105712223 0.324910164004033 0.99866849585619
"TBC1D32" 0.479976816249684 1.86386719921719 0.324947617180737 0.99866849585619
"KRTAP10-11" 0.472707919737113 3.81383526885852 0.325076676889612 0.99866849585619
"KIF27" 0.468463992159458 6.19790607751005 0.325111815588514 0.99866849585619
"ANKRD42" -0.467208966562038 6.02257896759164 0.325183807096618 0.99866849585619
"CLCC1" -0.485853214611013 0.78661644649228 0.325188878641544 0.99866849585619
"ZFYVE16" 0.467826552302264 6.82881994534267 0.325206066872027 0.99866849585619
"OR11H12" 0.467953004264383 6.04895972055832 0.325241924127118 0.99866849585619
"TGM1" 0.474453706206115 3.12288683605944 0.325324664077375 0.99866849585619
"SPAG11B" 0.468784607810249 5.58295951240514 0.325326790261593 0.99866849585619
"RIPK4" -0.467031445504071 5.91544759359839 0.325334797997006 0.99866849585619
"PPP5C" -0.475704486391137 2.3696496148032 0.325380259192172 0.99866849585619
"RP11-761B3.1" 0.466962291076945 6.59820182505194 0.325400387939132 0.99866849585619
"ZW10" 0.468980687993616 7.03625423988817 0.32541578136355 0.99866849585619
"EXOC8" -0.467770448558094 5.44666420942497 0.325479601087113 0.99866849585619
"EPHX1" -0.486204169985394 0.771740163155376 0.325505684477793 0.99866849585619
"S100Z" -0.468329440646515 6.87458047408863 0.32555626386974 0.99866849585619
"SEMA3A" 0.495178291924517 0.0706611078450414 0.325609315091008 0.99866849585619
"DDI2" 0.47120588705233 4.11014765838229 0.325616365269426 0.99866849585619
"ITGAD" -0.467997957382117 7.08729149400851 0.325648151283096 0.99866849585619
"TSHZ1" 0.466865139392817 6.0331300093768 0.325665576529575 0.99866849585619
"SLC1A7" 0.466780567430253 4.93724237960313 0.325714081511765 0.99866849585619
"MOB1A" -0.468638854355332 5.68091116234274 0.325746483357979 0.99866849585619
"YME1L1" 0.471383344644613 4.20056751473693 0.325782903198851 0.99866849585619
"PFKFB2" 0.480518956675227 1.52606533952497 0.325812434846982 0.99866849585619
"TST" 0.465617927894969 6.61307812289964 0.325861426396947 0.99866849585619
"CACYBP" -0.47287176159247 3.63273504730055 0.325881191060877 0.99866849585619
"SFTA2" -0.474398226125867 4.00209494104812 0.325928698528773 0.99866849585619
"RP5-1021I20.4" -0.47363867585386 3.27969972597788 0.325938012828518 0.99866849585619
"TLE3" -0.471978608940572 3.95979024144542 0.326020385307179 0.99866849585619
"LHX6" -0.471399210646569 4.19957949950854 0.326053170973804 0.99866849585619
"SAMD10" -0.467575459384563 6.8754298768576 0.326105793479256 0.99866849585619
"KIAA0556" 0.467479856161413 6.90199337057724 0.326121193942152 0.99866849585619
"LRRC53" -0.465931498594193 6.66624734075518 0.326131656020461 0.99866849585619
"SPC24" 0.474119097962574 2.72138860035088 0.326140237886225 0.99866849585619
"ITPKA" 0.470961695018937 4.01011776270756 0.326188911978657 0.99866849585619
"MMAB" 0.471724058881913 4.09258622297043 0.326198220354855 0.99866849585619
"SNRNP25" -0.476681399516445 1.85189997309148 0.32626916613306 0.99866849585619
"GCNT3" -0.465848465858295 5.55822462463125 0.326319881354509 0.99866849585619
"CLIP1" -0.469555119068527 4.45452472486861 0.326399652615038 0.99866849585619
"UBE2M" 0.467198815261234 5.39522213379468 0.326403910044334 0.99866849585619
"LCN2" 0.472767261440535 3.67709559295263 0.32641798364481 0.99866849585619
"NXT1" 0.472288371111614 3.59779572290435 0.326437318439822 0.99866849585619
"PDP2" -0.467020314592908 5.80727314755005 0.326481427326231 0.99866849585619
"FAM81A" -0.466339951232863 6.77045737224745 0.326595940661534 0.99866849585619
"DYNLL1" -0.472130363828267 3.60597713926024 0.326608380875735 0.99866849585619
"TSPAN18" 0.470651343897978 4.23891483460829 0.326623176290991 0.99866849585619
"TRPM7" 0.477992646994331 1.81917477579289 0.326664746360905 0.99866849585619
"POMZP3" -0.466300036301188 4.95221025582135 0.326665871404228 0.99866849585619
"C3orf58" -0.465768584954504 6.89463849778383 0.326758063783933 0.99866849585619
"NTF4" -0.470496318526445 4.1568810732789 0.32695575162169 0.99866849585619
"NPEPPS" 0.479924089696688 1.18875551641382 0.32705448579177 0.99866849585619
"GABRQ" -0.465957457563535 6.00284087219085 0.327205139617113 0.99866849585619
"CXorf36" 0.470090273038463 4.09084485697619 0.327219528674404 0.99866849585619
"HECA" -0.470607342996548 3.88950700410602 0.327239188489561 0.99866849585619
"B3GNT3" 0.470481861955991 4.1916243384689 0.327300221484397 0.99866849585619
"ITCH" 0.472023695541498 3.49400707412724 0.327320087783362 0.99866849585619
"TNNI3K" 0.468042634229304 7.52611553694276 0.327364866820378 0.99866849585619
"EPRS" 0.465034895426994 5.73306876833461 0.327397183648222 0.99866849585619
"C1orf198" 0.46555024405225 5.86774975076802 0.327422351769084 0.99866849585619
"DEFB132" -0.466763367965496 6.15331067770571 0.327424784551529 0.99866849585619
"RASSF5" -0.469469625111879 4.24730645077299 0.327442337505859 0.99866849585619
"COX7C" 0.465228199353275 5.44797324493055 0.327443560505367 0.99866849585619
"DYNC1LI1" -0.467488074673693 5.30162161494484 0.327444945677471 0.99866849585619
"ZNF732" -0.470330215464128 3.89152938684723 0.327509227334115 0.99866849585619
"EXOC5" -0.481390939996192 1.10835843072481 0.327511750974573 0.99866849585619
"PTTG1IP" -0.469337945980195 4.19497996060721 0.327564570740487 0.99866849585619
"DHX34" 0.46516598424871 5.07719859105381 0.327594594788756 0.99866849585619
"TBX22" 0.464885898626849 5.06625661519769 0.327619864574024 0.99866849585619
"OR10K1" 0.466104460042968 6.8966154816464 0.32765207340916 0.99866849585619
"EML6" 0.467833661932842 5.45110646006385 0.327664761138914 0.99866849585619
"FRMPD3" -0.473054163685758 2.68354236747721 0.327694483848917 0.99866849585619
"C17orf53" -0.466365331762789 6.89077020575577 0.327738769536785 0.99866849585619
"ESPL1" -0.464152622242664 6.50251678926599 0.327786180749361 0.99866849585619
"CPXM1" -0.464477591126498 6.37035735577323 0.327820225640706 0.99866849585619
"XCR1" -0.469596501099998 4.24200336434631 0.327844363965434 0.99866849585619
"ING1" -0.470436062625884 3.70935068187045 0.327844435746578 0.99866849585619
"AC011155.1" -0.466603951225445 7.45272182132625 0.327888740759243 0.99866849585619
"FGF10" -0.465932551400514 6.26097874341645 0.327930218331959 0.99866849585619
"GAB2" -0.46511251079814 5.40618158807727 0.32798410905073 0.99866849585619
"DNAJB6" 0.464400773816545 6.78033187339756 0.328002808540933 0.99866849585619
"CYP21A2" 0.483801076654129 0.852153800594245 0.328007965912248 0.99866849585619
"SLC26A4" 0.466043676288069 4.58784413422595 0.328139085645173 0.99866849585619
"PPBP" -0.465464994613227 6.58375095451458 0.328216346344323 0.99866849585619
"MAMSTR" 0.472126548543511 3.14595128349983 0.328221846200343 0.99866849585619
"OR13C3" -0.489730015426584 0.258581777841361 0.32823518867312 0.99866849585619
"PITPNC1" 0.465384611305098 4.69694243764719 0.328239220899567 0.99866849585619
"OR2T4" 0.464336882983515 4.90559701602328 0.328273104472235 0.99866849585619
"ZBTB6" 0.464663242673063 6.87163416255336 0.328382633188567 0.99866849585619
"ACY1" 0.466489056842092 4.46281523333293 0.328417467647557 0.99866849585619
"THAP5" 0.463718132108055 4.81102682206829 0.328472197920564 0.99866849585619
"RET" -0.467040468190953 4.50209532915386 0.328547162955351 0.99866849585619
"RAI14" 0.483452186522992 0.827509753836646 0.328630745383124 0.99866849585619
"LIX1" -0.464011592571081 5.02615558758712 0.328818086636086 0.99866849585619
"NPHP3" 0.463872620303266 6.43327098429381 0.3290016495151 0.99866849585619
"GOLGA6L9" -0.46310236937468 4.7849874654286 0.329030026606245 0.99866849585619
"UBE2L3" -0.465123994891611 5.90459769525404 0.329285868037131 0.99866849585619
"ZNF106" 0.464697096822006 4.76838214844214 0.329299585024295 0.99866849585619
"CXorf51A" -0.464631660978857 5.53626430862602 0.329305792600575 0.99866849585619
"AC002429.5" 0.475000424022912 1.68334290019784 0.329307733313769 0.99866849585619
"TGM7" 0.463964201734738 5.0019167023232 0.329334044004688 0.99866849585619
"MTAP" -0.463253204129475 4.8200039030989 0.329341513162155 0.99866849585619
"C8orf86" -0.46615804719736 7.55179333139516 0.32939777911219 0.99866849585619
"HAVCR2" -0.462349642941143 6.44554770935465 0.329528785298367 0.99866849585619
"ECD" 0.463039337031878 5.34551326482459 0.329562481689101 0.99866849585619
"PPL" 0.462286326788025 6.51898902649803 0.329573954176125 0.99866849585619
"PHLDA2" 0.467506033962798 4.21454565466599 0.329656547197933 0.99866849585619
"ACBD5" -0.462780386138453 5.60265810505599 0.329677089042753 0.99866849585619
"CNTLN" 0.471863203521969 2.74193274122003 0.329685426434426 0.99866849585619
"TLR2" -0.496783189608474 0.0309099196220274 0.329686562377732 0.99866849585619
"NSMCE1" 0.477493710479131 1.60597165283676 0.329722833571946 0.99866849585619
"CRB3" 0.470209653505889 3.4338144256493 0.32974406169544 0.99866849585619
"ERC2" 0.470736508239932 2.48814920534539 0.32975968066191 0.99866849585619
"MBD3L2" -0.463186860866205 5.73666406009576 0.329761475239165 0.99866849585619
"MAGED1" 0.471254930398244 3.11890526274254 0.329782999778879 0.99866849585619
"WDR89" -0.469315064725388 3.72881513708661 0.329814865319688 0.99866849585619
"GABPB2" 0.462713720828604 4.86627652957638 0.32987056833153 0.99866849585619
"HSF2BP" 0.466699440849145 7.98986758993836 0.329946992703306 0.99866849585619
"DHDH" -0.46358043100109 6.45503393954003 0.330018747659342 0.99866849585619
"MAP3K12" -0.471155288870273 2.74122786749642 0.330030834803451 0.99866849585619
"TRIM36" 0.462167149766797 6.60446562253307 0.330036070227569 0.99866849585619
"ALS2CR11" -0.473893403570391 1.84063421108541 0.330064189147344 0.99866849585619
"TNFSF8" -0.463147941966009 5.08019036596902 0.330064416665972 0.99866849585619
"DHX58" -0.471664974282995 1.93691366900033 0.330280807537562 0.99866849585619
"MFAP3L" 0.461840262194352 5.69546438013391 0.330306701443826 0.99866849585619
"GSK3B" -0.48645068583103 0.753745569332774 0.330322685070501 0.99866849585619
"ATP5O" -0.463790162274758 4.58095581164328 0.330339038783337 0.99866849585619
"PXN" 0.468792827024835 3.43227924648097 0.33037534105013 0.99866849585619
"ACTA1" -0.464425083645613 7.15509801812181 0.330377972643759 0.99866849585619
"GALNT8" 0.46290156646155 6.45327271002868 0.330403830203652 0.99866849585619
"RBMY1B" 0.465918715368838 4.37395657348248 0.330477487653879 0.99866849585619
"SLITRK4" -0.748704121883436 -2.91446614092872 0.330575655105829 0.99866849585619
"PPIF" -0.470012416951503 2.26787099046188 0.330583373685281 0.99866849585619
"RND3" -0.462306942307347 5.1395645917403 0.33058423472718 0.99866849585619
"CHRD" 0.461022088535316 6.5504886702743 0.330600124267452 0.99866849585619
"ADGRA1" 0.466447769951808 4.14423682043766 0.330605863429325 0.99866849585619
"HRNR" -0.462601418041851 5.82883820583287 0.330719723547769 0.99866849585619
"RTL1" -0.461525877821844 5.55637364201699 0.330768361895927 0.99866849585619
