"logFC" "logCPM" "PValue" "FDR"
"SLC5A2" -0.74152000631385 4.05529741318082 0.128116965285972 1
"SPERT" 0.726878728779821 5.12777298833029 0.128118105067649 1
"FCGR3A" 0.729162603611964 2.69040731330812 0.128123846662793 1
"GALNT8" -0.726634265195208 6.61206840810669 0.12812707613746 1
"DDX51" -0.732161058143206 6.16254211469433 0.128169850690725 1
"RBM8A" -0.834030477534498 -1.20626382094866 0.128201853592103 1
"RP11-512M8.5" -0.736609183119933 1.48484693071411 0.128293329649083 1
"SFTPB" -0.722761848854494 3.70499563350409 0.128426091970022 1
"FAM175B" 0.753473080863846 0.181923063713334 0.128439957331284 1
"ANKRD44" 0.719105254703555 5.95871216390008 0.128552103993496 1
"GLUD1" -0.73051256725396 3.01625651329605 0.12858795311504 1
"R3HDM1" 0.722034444173836 5.31015687600642 0.128662190700057 1
"GBP2" -0.722236569751163 4.17582234442098 0.128672624019298 1
"ZNF677" 0.716754072166755 4.80074089337722 0.128675491580107 1
"ACY1" -0.742587578717563 4.62936435286872 0.128715309105753 1
"PRSS57" -0.730814755509415 2.61070078593409 0.128729663240861 1
"INTS10" 0.731382000327111 3.31452586061664 0.128834213578088 1
"ABCA2" 0.738730175585345 2.27240613143352 0.128836220511168 1
"B4GALT6" 0.771622871770036 0.711164957506896 0.128982822023349 1
"BCL2L1" 0.72017287134654 4.92685810047139 0.129018364306782 1
"FAM107A" 0.745611123538452 5.71721864917128 0.129040356851663 1
"ASTN1" -0.719363844746533 6.38275726100917 0.129080099017667 1
"EPS8" -0.732410674263504 3.52457703315095 0.129104578997992 1
"ZNF93" -0.739092087948003 3.02878918215949 0.129134206050087 1
"TBC1D14" -0.72349317280588 4.65425649198599 0.129192816817108 1
"VPS16" 0.7158634993201 4.97912381250233 0.129233002064986 1
"TSKS" -0.746989514631311 4.87859643555815 0.129249887730764 1
"SPATA32" -0.714916940577157 6.13400366029702 0.129258060916421 1
"METTL22" 0.718814239235026 6.50936787079014 0.129321126748366 1
"MRPL30" -0.730252594281387 5.94765352498409 0.129418871007995 1
"AC009065.1" -0.713670756819076 6.11051990307886 0.129448345275043 1
"SHISA3" 0.720730852673655 5.09242952816188 0.129489718491008 1
"BOK" -0.726026912879035 5.34062614005315 0.129517747937955 1
"TCEAL8" 0.742007992893297 6.11946433490013 0.129533678213909 1
"HYDIN" -0.711138608174236 5.27947932220392 0.129549031166205 1
"RP11-295K3.1" 0.730064347960576 6.85038634552661 0.129552204973357 1
"TANK" 0.72448634936608 2.73726640979139 0.129563090343404 1
"RP5-994D16.11" 0.722088436468494 5.61658202065601 0.129622315566075 1
"GRAMD2" 0.720791817707233 4.1919776355297 0.129638828235527 1
"MCF2" -0.725764460274643 2.88206363123865 0.129656742014133 1
"B3GNTL1" 0.726633492041284 4.33854291171999 0.129690558015567 1
"GYG1" -0.719815094013058 7.10789631781642 0.129751680073383 1
"SPAM1" -0.707814128280591 5.52659904130915 0.129767596809241 1
"NXPE3" -0.724905740992509 6.82473952813117 0.129781790841913 1
"EEF1AKMT1" -0.726460626722549 4.14305455806831 0.129788452233218 1
"HIST1H4G" 0.744480064786664 3.41873601928343 0.129812221733921 1
"QDPR" 0.727587781094325 5.59209875499322 0.129874114690345 1
"SLC35B3" -0.730214993534569 5.42266493515538 0.129891488029967 1
"PAF1" 0.732651234000453 6.11568484274532 0.129907792133171 1
"IDH3G" 0.716054559927804 6.5967315891317 0.129931742651483 1
"ZNF595" 0.720508316823455 7.42556739268933 0.129964542504314 1
"DENND6B" 0.720002046774888 5.47067643359826 0.129983500134682 1
"COMMD7" -0.738621203996845 5.80542865267119 0.129997256375853 1
"ABCC10" 0.723651131362442 3.70428436192066 0.12999949457236 1
"GAGE12D" -0.724438758377471 5.78498185573683 0.130097212869174 1
"ERF" 0.73146275384868 5.240192719564 0.130170017033225 1
"CHST12" -0.720260482503675 4.67104699937764 0.130287456141805 1
"MUC3A" 0.719355847227907 6.12937721922099 0.130290800479307 1
"LRRTM3" -0.737125126056393 7.19696401291009 0.130424082571179 1
"CFAP77" 0.718942375470142 5.5821185051993 0.130454329714321 1
"PLK2" -0.723606146112164 3.9055312283283 0.130723971260083 1
"SYT11" 0.722279817079688 5.57231218995541 0.130800035974018 1
"FASLG" -0.722798521206633 3.4541614423176 0.130824585591489 1
"KIR3DL2" -0.741098050157079 6.5119755188709 0.13086049007044 1
"CCL15-CCL14" -0.783410358401088 1.19695452225712 0.13091908903088 1
"ZNF474" -0.732286049413966 3.17089358884474 0.130934642419874 1
"RBM14-RBM4" -0.722836043058487 2.7459073764036 0.130936542106736 1
"CLEC4A" 0.748847388310795 4.81650893159442 0.131109647406325 1
"KCNK7" 0.735113445589653 5.29529411827404 0.131320832381497 1
"HCN3" 0.722478675918916 5.60217812754293 0.131333645919383 1
"MTPN" -0.730278949693694 5.14077095003724 0.131405396276193 1
"ITGAD" 0.722749544079712 6.98600968798062 0.131481645201903 1
"FTMT" 0.713291529284971 5.78508480490714 0.1315904089681 1
"CT47B1" -0.751752750897233 0.158797441263907 0.131631931173683 1
"MLH3" -0.709269087238057 6.16454598822727 0.131635747812672 1
"HEATR4" -0.729441667313879 5.62683270839429 0.131681083994597 1
"CPA5" -0.709364881828561 6.24695185135628 0.131721545025526 1
"PRKAG1" 0.724546018577964 6.07523883721039 0.131825328546723 1
"ZDHHC5" 0.72705330587225 3.32437467375454 0.131826790467062 1
"TNFSF12" -0.724432210778186 7.29177758923912 0.131881363735866 1
"RIC3" 0.718716706366216 5.12637766861948 0.131949996817935 1
"TAC1" -0.72833246879847 1.56383233262607 0.131954823154511 1
"DTD1" -0.754829297719652 0.182447582284502 0.131968937644693 1
"REC8" 0.734827985466196 1.07932472343178 0.131987772686262 1
"CCL13" -0.765846482783916 -0.164577839723795 0.132030435539781 1
"EPS8L2" 0.714060148002441 4.39433890623172 0.132311547869067 1
"ZNF697" -0.719630332017458 6.97378846464596 0.132353688959427 1
"PAIP1" -0.728583438712071 2.8224204982247 0.132459775998986 1
"WNT3A" -0.720896583671071 3.9631255283483 0.13250912589524 1
"ZNF208" 0.711619125934068 5.62547961875905 0.132538031618659 1
"SNX11" -0.708016318114244 5.03359895982561 0.132686879023358 1
"IFI27L2" -0.740650141847217 2.44772028201374 0.132688924364786 1
"C19orf81" 0.710532509042002 3.70793326063982 0.13271048564867 1
"CTD-2132N18.3" 0.715983700180074 4.1441925765905 0.13272021301419 1
"BSG" -0.757237836510327 5.15168140091251 0.132725765743114 1
"TTBK2" -0.720722551450222 7.62995734431925 0.132912418174465 1
"MCCD1" -0.739399631437986 2.76957902530744 0.132916479853047 1
"ADCY8" -0.710386464301588 3.85846870253645 0.132984434180647 1
"RAPGEFL1" -0.717621733283971 6.19928774164087 0.132986574939546 1
"GDF5" -0.723621868779251 1.84294272634861 0.132999757164126 1
"UNC119" -0.710927806464664 5.76812132253455 0.133022402478106 1
"RPP25" 0.715145446973108 4.80266197451546 0.133112074778383 1
"RPS27A" -0.710644433432303 6.95026647534581 0.133130137028182 1
"CCBE1" 0.741699111509415 5.88015100913377 0.133131348036289 1
"LOXL1" 0.733071843788424 3.51387833519078 0.133145659163099 1
"TMED7-TICAM2" 0.718010866098426 5.42643170924251 0.133176213239197 1
"SLC38A8" -0.83371723380689 -1.42881748991023 0.133197162487131 1
"GAGE12G" 0.726610667313606 5.60349290911647 0.13322007702363 1
"HIST1H2BJ" -0.745921261162795 6.14332620982316 0.133321989734462 1
"PRKRA" -0.734876433308639 4.9058303659889 0.133340262155321 1
"CCNB1" 0.733625624059825 0.729697650770291 0.133361845366722 1
"KRTAP3-3" -0.72528636767799 6.1170936421376 0.133379378843414 1
"ATAD2B" -0.722365392899155 4.40019989433569 0.133413079779051 1
"LMO4" -0.715950709513648 4.8860812921328 0.133515887980884 1
"FAM96B" 0.752774117882351 7.20125890187664 0.133569634399787 1
"TNFRSF25" -0.729790812567676 3.13891215185705 0.133572385859274 1
"PHC2" 0.711016079906142 4.77473162655171 0.133603249301091 1
"SLA" 0.728966314879258 4.93344870622908 0.133623045669758 1
"ZC3H3" -0.717454908831033 6.17872306268797 0.133643302901182 1
"C1orf123" 0.763365963033898 0.126548141990914 0.133690004947515 1
"H6PD" 0.744948702085259 3.08171553822804 0.133719948244211 1
"ATP2C2" -0.717907614829586 6.48572076485633 0.133774538642981 1
"PPP1R16A" -0.715547952613367 4.12396381631502 0.13383614594091 1
"ZMYND8" -0.711171093574264 6.87369618705564 0.133858740574101 1
"MRGPRX3" 0.702361325316626 5.59325914103812 0.133859447794279 1
"CRIPT" 0.719867088566927 5.56257451363218 0.133908765546214 1
"CERCAM" 0.714259208523361 7.03570979835869 0.134019637067587 1
"KATNA1" 0.704867874379634 6.47755356250286 0.134039828728407 1
"ADAM18" 0.709781644126284 5.30995920904079 0.134061803855658 1
"ISCA2" -0.759275271176642 -0.0115221359059817 0.134065164241077 1
"PHYHD1" -0.708299433733438 6.06149447702828 0.13420948126917 1
"MAFA" 0.711660927016375 7.67815918812844 0.134306706461029 1
"NRK" -0.712091230068189 5.44539681181516 0.134412910317031 1
"BEX5" -0.710095418464994 4.80682185758056 0.134430582915564 1
"ITPRIPL1" 0.721471738115743 1.61626423044777 0.134432906194023 1
"FBXL15" 0.703839463223947 5.56862593876487 0.134532611030183 1
"GPD1" 0.711310832413305 3.07659050563515 0.134710368365801 1
"NCF4" 0.717604466818094 4.06926278342236 0.134780552602887 1
"SRRM5" 0.708446712334435 5.18925129538204 0.134801572421211 1
"CFAP65" -0.731440994809374 2.77559498291246 0.134906307741185 1
"KCTD7" -0.721245817317346 2.44271871870936 0.134973430442926 1
"WBSCR28" 0.730384147249137 1.61254989146921 0.135000375820512 1
"DISP1" 0.726862178556733 4.7645153270863 0.135013483497509 1
"PLD6" 0.722003692331533 3.98363960822527 0.13504360474404 1
"UROD" -0.712033258558082 3.48061373711188 0.135101158698971 1
"ZDHHC4" 0.726964964519542 1.51758490740052 0.135186032949268 1
"FARSA" -0.719040082250294 2.06208920705509 0.135199756229949 1
"FAM110A" -0.731381560306715 4.85926198471043 0.13527636564271 1
"SLC10A4" 0.697010896239561 5.2950380044599 0.135283716480038 1
"GUCA1A" 0.711060596248394 4.7592368418207 0.135363919240418 1
"SFXN4" -0.715135402383103 3.80236715298163 0.135396713369431 1
"ATP5EP2" -0.710226775720993 5.99784605438594 0.135505193098709 1
"RBM5" -0.720476250601154 5.81710333681824 0.135558741177309 1
"LPXN" 0.715870984901094 7.07459039191845 0.135870356905387 1
"WTIP" 0.714029046789697 4.41423013097605 0.135883750380772 1
"ZNF571" 0.697466061159529 5.57732552722879 0.135900630944603 1
"THOC2" 0.704743040632004 6.32824083554096 0.135942329218277 1
"ZNF578" 0.719157313504687 2.7154478084994 0.135948903018781 1
"NDUFAF4" -0.740789053761352 0.385099626654475 0.135985891628551 1
"MAT2B" -0.714265564654533 4.76495698286692 0.135998480419799 1
"STRADB" -0.706625373268502 6.9688463672945 0.136060443771281 1
"CMPK1" 0.714693232934743 4.40937746623407 0.136075152724653 1
"GPBP1L1" 0.713070868958107 2.17985515381641 0.136096557052493 1
"SLCO1B3" 0.695693232112466 5.46714612871965 0.136129610339271 1
"KRT6A" -0.70476168213985 5.91886399245445 0.136180201361075 1
"ABTB1" -0.705948230485302 5.56585375225054 0.136402215608891 1
"SEPT14" 0.728553393886423 3.02942358179193 0.136438879999808 1
"AQP1" -0.714091469458028 4.73844965895875 0.136550051937118 1
"PRIMPOL" 0.70984560227338 2.93485373822522 0.136560674024281 1
"NUP153" 0.70391380557689 6.80612096520056 0.136654683229417 1
"TPT1" -0.727414637317019 4.34809905319586 0.136697235024583 1
"CUL4A" -0.698576942688789 5.61948838396932 0.136708037282357 1
"RP11-717K11.2" -1.65519765154319 -3.70641009961335 0.136714476900666 1
"GEMIN2" 0.795878240684252 -0.498013289428954 0.136733687416092 1
"NXT2" -0.713308835596777 4.2339593208393 0.136757874642371 1
"CCNC" 0.721194490982344 5.0073610902859 0.136810824745138 1
"PRKX" 0.702729841350232 6.18635207003371 0.136850702786805 1
"NUP85" -0.710304685037548 3.12528367443329 0.136885749490533 1
"RAB4B" -0.721615760729399 3.98478129031782 0.136940038904753 1
"ITM2A" 0.705557156047273 5.54331227874663 0.137124762874967 1
"AKAP12" 0.704166007303934 4.29816272547401 0.137145214095174 1
"ARL14" -0.721573685266805 2.11556034511323 0.137153101146589 1
"KRT33B" -0.718758953530379 4.18862634390461 0.137229898672704 1
"EFCAB5" -0.710127211331071 5.92004504201597 0.137265931584759 1
"AHRR" -0.706988656810915 6.0057556216631 0.137279603360689 1
"MOSPD3" 0.712524428772533 2.30708349701186 0.137372579886349 1
"SYVN1" 0.720620914611133 1.9412096113975 0.137391912733209 1
"ZNF316" 0.723758067727007 6.37719176935437 0.137549144544213 1
"DCXR" -0.720565714984711 1.32290106530312 0.137613973533615 1
"NLRP13" 0.697210333112755 5.75993022264448 0.137684420952033 1
"MYO1F" -0.722562897333574 4.04904624718401 0.137693971757198 1
"CMBL" 0.708221108900165 3.33113646207081 0.13774514234228 1
"TEX13D" -0.729818331383676 5.65514614987485 0.137844497432536 1
"SYT8" 0.715570791974505 3.85927158591547 0.137883721241727 1
"BPI" -0.734925221245883 2.79649732010156 0.137966866729722 1
"PAX9" 0.725215557907127 3.33778870914388 0.137987909993086 1
"ELOF1" -0.712819320410735 6.15605723545558 0.138117583436807 1
"HSPBP1" -0.721321880504993 4.39759573119102 0.138204956019902 1
"PRAF2" -0.713687355275566 3.99664802102292 0.138217421777929 1
"DIAPH2" -0.71387040034782 4.82552528010543 0.138238906090042 1
"EHD4" -0.69522479348465 5.22864682588997 0.138277797690785 1
"ATP5J2" 0.71641158852925 3.66780120338134 0.138287536685741 1
"MS4A7" -0.701035981967005 6.08735365508539 0.138293346735173 1
"DYNAP" -0.711798291690096 1.83586155783544 0.13832112327183 1
"ZAR1" -0.708280930262958 4.5685474821465 0.138356743944803 1
"VPS45" 0.704281989135972 4.35680251502371 0.138359813080274 1
"TPK1" -0.69385621556391 5.52940008268288 0.138496834286647 1
"PGM1" 0.72199796660031 2.15978140214474 0.13854852343555 1
"HOXC6" 0.713151913805481 2.73765063554232 0.138598461987526 1
"PPCDC" -0.702821157865408 5.87812162251861 0.138619563430864 1
"ATR" 0.716085435507684 2.51083899792074 0.138691681246207 1
"CPN1" -0.718145354052023 2.56234450066223 0.138748746939541 1
"HDAC5" 0.71415939782147 6.21741625521426 0.138845273453869 1
"ERCC4" 0.716730184320762 3.06438502447992 0.138894592270097 1
"TUBB8" -0.699534986715514 5.78204566964276 0.138895533791042 1
"TSSK2" -0.71880406032681 2.75681884570431 0.139080333740174 1
"BLOC1S3" 0.699817382621566 3.95108666591045 0.139092447865428 1
"RAB30" -0.716321332209679 6.45384356755388 0.139150825276125 1
"YWHAH" 0.700279132011886 6.9534028692837 0.139249615656852 1
"FILIP1L" -0.747252158115964 0.604790818675574 0.139373856136636 1
"PSMG1" -0.697679620828432 5.03099343577043 0.139409869664856 1
"NLN" -0.70715767343733 5.4876036346565 0.139413744546583 1
"PAQR4" -0.711497705909263 4.25639646173328 0.139445735731836 1
"PHF7" 0.711657768703155 5.15918050057054 0.139571577581137 1
"SLC25A43" 0.725953064350299 1.90032738533183 0.139582399117423 1
"FLT3" -0.694946997449488 5.12301124934137 0.139651864527088 1
"BMP1" -0.692836638074046 5.68833324447458 0.139662462618 1
"PTH2R" -0.700475367255362 6.11129860488117 0.139762763669418 1
"CLEC2A" -0.697295648510476 5.76851175361729 0.139817050809197 1
"C1orf100" 0.697110062370041 4.32159463240024 0.139845515488068 1
"RNF180" 0.715531216666153 7.87601669249775 0.139891336629688 1
"SPIDR" -0.718220665293803 4.85324168454612 0.139900589484443 1
"CRYBA2" 0.696615903843199 5.42171817414775 0.139921003057555 1
"RP11-195F19.5" -0.706481438239073 4.23615555156488 0.140079785835165 1
"PSMC3IP" 0.71124922843239 6.88542674977174 0.140094889972913 1
"AP4E1" -0.711863989558244 4.45683544767804 0.140097423507068 1
"DDX19B" -0.694405653432968 5.97043338130954 0.140224884003676 1
"RFPL3" 0.7104758506139 4.75721229102287 0.140279113925734 1
"DDO" -0.70913999013217 2.88701396976537 0.140368324533357 1
"ABHD2" -0.721229834276839 8.41597027228221 0.140456100793906 1
"TRNP1" 0.697917722864203 6.56618218870703 0.1404673864413 1
"APH1A" 0.747802855558433 0.0642582614269059 0.140482084008234 1
"NYX" 0.85009436181886 -1.66206229423108 0.140513072021209 1
"CHRNB3" -0.692344912255774 6.58108997435441 0.140516660526056 1
"SERINC1" -0.707795158415817 6.34606587520122 0.140535388155504 1
"SLC44A2" 0.699620811144685 3.433924994117 0.140569934847774 1
"C1orf115" 0.7230520552265 3.27120915567912 0.140595018332798 1
"MSH5-SAPCD1" 0.738672443011041 0.333299172429063 0.140632798811933 1
"SMG8" 0.702316907997574 3.11694723967298 0.140668545769315 1
"ZCCHC9" -0.706452850565148 4.91766651386733 0.140721937761612 1
"HYPK" 0.699342029184129 3.98157010833724 0.14088511413359 1
"SPNS3" -0.706427755270506 5.90695325381743 0.140945719806781 1
"SLC46A1" -0.70688365115677 4.86425868127176 0.140968312580687 1
"RBMS3" -0.718948116312851 3.89588705708809 0.141034972227314 1
"ERBB2" 0.710847652987251 6.75483206014178 0.141049259231788 1
"ARPP19" -0.702194985511073 4.41630979189314 0.141066408148438 1
"ZNF665" 0.701302483328591 6.41310291896519 0.141125476772945 1
"FABP5" -0.698999362228705 4.19252378955766 0.141129435094651 1
"PGLYRP3" -0.722360635104905 3.8658746384217 0.141277638404289 1
"RAB22A" 0.694769467788488 5.95525333349919 0.141346119767816 1
"KLF6" 0.704554445250566 3.863560876433 0.141368297612658 1
"HEBP2" -0.694968797154632 6.17881123847926 0.14141545903806 1
"OR5F1" 0.709640299397846 5.0083283156943 0.141444638220254 1
"TEX2" 0.696741205722662 4.04079262016235 0.141539842399798 1
"ACTBL2" -0.694637275854296 3.55161073459053 0.141559121420508 1
"C9orf3" 0.720971330488745 4.26961215719592 0.141586672128423 1
"RP11-1212A22.4" 0.721860576181565 3.4099372019013 0.141595839303058 1
"UQCRH" 0.691703063165675 6.7341502890419 0.141640272032701 1
"TRAP1" -0.699595550972275 3.85622644669003 0.141783145833843 1
"SEMG1" -0.717549711344589 4.93428500284004 0.141868339528938 1
"RYR3" -0.691425496302612 6.66701944994251 0.141937611486521 1
"SOX21" -0.691019782836789 5.48413024060562 0.142021332055344 1
"WDFY2" -0.703753027001979 5.32280249104879 0.142146392880754 1
"KRTAP4-16" 0.717334013636908 4.66084499119711 0.14228215067323 1
"IL33" -0.709316986821391 2.84913169319032 0.142309283365593 1
"RDH16" -0.701143307333048 5.74071610499621 0.142329802608731 1
"SSX2" -0.705022302836031 1.43845854115906 0.14238396771934 1
"AMY2B" -0.710434302322873 5.66210676422863 0.142521999529774 1
"T" 0.697706712035822 5.92219497488938 0.142548753228435 1
"SLC39A12" -0.711589636589355 6.47892945869133 0.142567112363293 1
"POLK" 0.736319477657009 0.878043760622062 0.142597374085645 1
"MRPL23" 0.702110111250573 1.92125137669488 0.142662534334015 1
"SHISA8" 0.698705238569904 4.78994662243578 0.142732468105009 1
"AL513523.2" -0.688971469542767 6.2731186456932 0.142830000382749 1
"RPRML" 0.721839733582693 4.91192077814326 0.142867091255457 1
"FAM153B" -0.701103648561233 4.71608188398647 0.142927225892065 1
"TRIM27" -0.693807183203886 7.40979021293311 0.142946399891248 1
"SOHLH1" -0.699286337291813 5.59350694579278 0.143007650142158 1
"COPB1" -0.720943028878857 2.96521512457186 0.143018963656228 1
"TSPY2" -0.703304927975866 4.90757841958104 0.143026108919802 1
"CCNB1IP1" -0.718497653252252 1.09752341385981 0.143080913247534 1
"KRT8" -0.695111954864561 4.30925833187511 0.143103027933111 1
"MT1X" 0.692463192849503 6.15342986800624 0.143137919821968 1
"TROVE2" 0.708073711673343 4.81578093959221 0.143172293766761 1
"BARX2" -0.725027687058892 5.47775551178479 0.143206596440555 1
"PDE8B" -0.697934395122331 5.47836246139106 0.143209495593506 1
"ZFR" -0.694298746041874 5.88240830305071 0.143340913429125 1
"KLF9" 0.70006395867332 6.05327476864062 0.143349479602525 1
"WIZ" -0.69319169291066 5.7248294422919 0.143498372480355 1
"PLCD1" 0.731028053280863 0.57775681281025 0.143530444442728 1
"RNLS" -0.742066460728032 2.48672470662627 0.143572395080162 1
"ALDH2" 0.693689866213281 3.59605854669018 0.143592640324871 1
"HAMP" -0.710261148894927 5.00876501779436 0.143635763626229 1
"CLN5" -0.682546310304111 5.43903703480762 0.143637340770541 1
"KLRC2" 0.769117145774012 1.77384741924339 0.14373975963929 1
"CYP27C1" -0.714318481863909 2.30940465607902 0.143790644615445 1
"ARSA" 0.706834086610389 4.87882607261437 0.143899196514222 1
"ZNF749" 0.71512403527322 4.60802721553972 0.143904815443704 1
"RGPD6" 0.718617993765804 0.437074584592434 0.143915832327095 1
"NCKAP1L" 0.696378976708111 5.56211025162008 0.143935840353263 1
"CTD-2574D22.6" 0.716639137640616 4.9035489907652 0.143967194288664 1
"COX17" 0.68870307680467 5.2171241553047 0.144028389769639 1
"TNFRSF1A" 0.718109102994035 0.686138513324938 0.144080547876018 1
"FBN2" 0.700267266197428 5.79485444975944 0.144110798946117 1
"RGS13" -0.68956267508214 5.59021003026017 0.1441200240593 1
"PANX3" -0.698737587945139 7.54772876378886 0.144125181396814 1
"DHX37" -0.689868286943011 5.91354837838975 0.144179125825455 1
"ACOT9" 0.695251480540181 5.51979364803501 0.144219328148795 1
"GAK" -0.723898924946625 1.84732505432718 0.144239880761652 1
"C2orf72" -0.728315136938167 4.4249003103329 0.14425617499568 1
"IRF9" -0.691233864343158 3.74826907242658 0.144257625461772 1
"PQLC2" 0.709452867887708 4.61838269258128 0.144384870403252 1
"RP11-834C11.12" -0.691872498382423 5.76379724371354 0.144400194141027 1
"IGFN1" 0.689395829462751 5.79382193673438 0.144440094972875 1
"WNT9B" -0.713484316623386 1.76097233326309 0.144472006017411 1
"HCN4" 0.727923535310126 4.40135218460943 0.144681506337152 1
"SH2D4A" -0.696670799400492 5.9562201592089 0.144773778076369 1
"ZC3HAV1" 0.686421257601041 6.08351759098378 0.144793512450892 1
"URGCP" -0.695428158582892 5.03819212296577 0.144929320005641 1
"LILRB3" 0.691576381044219 4.68548341304216 0.145077961821094 1
"BCAM" 0.700997479324167 3.1137177367535 0.145130182759864 1
"RHCG" 0.683615014013591 6.96747991345854 0.145131761075743 1
"SDS" -0.698088358971603 4.70926597498549 0.145168786430929 1
"C5orf47" -0.705603182974288 2.19259610923982 0.145203316196878 1
"PIGM" 0.693147841335939 4.82795143866534 0.145408930917792 1
"SPANXN2" 0.700930484785822 5.40128183284778 0.145560837173854 1
"SENP5" -0.713861222849384 3.61844416763816 0.145573954110061 1
"HPX" 0.701526393606772 2.47373249337303 0.145802185940092 1
"NR1I3" 0.683947876058023 7.07493312540979 0.145881133558303 1
"CNIH4" 0.707058646623415 6.35349326630223 0.145905451467561 1
"CASC4" 0.693196821702093 6.1901901341614 0.145912004122069 1
"NR0B1" -0.697020458250234 5.95207905827439 0.146021313672633 1
"GAL3ST3" -0.682912203842437 6.496418492555 0.146044235016193 1
"CFAP99" -0.705932264508403 2.82821661967343 0.146056503896317 1
"UTP20" -0.69767827362103 6.08502307241154 0.146065772289835 1
"TRIM24" 0.697047713575401 4.44602306411291 0.146075937807079 1
"MAP7D2" 0.687958503304559 6.0685519709242 0.146107797220292 1
"PPP2R2B" 0.692736157655819 3.65899273322782 0.146108739292554 1
"SPINK4" 0.701052558170779 5.09342505151171 0.146217743658792 1
"CDRT15L2" -0.687373815219414 6.8024529800684 0.146248921805108 1
"PCDHGB2" -0.686695606434703 6.14553015153724 0.146290615861807 1
"PPP1R3B" 0.714821493439152 3.13095369759435 0.146392702269092 1
"AGPAT3" -0.688921988540172 6.5001845776584 0.146451185901425 1
"CRHR2" 0.688272042926235 4.93874445725071 0.146454029447141 1
"GTPBP4" 0.701309011255313 3.3592994221049 0.1465471741764 1
"COG2" -0.683072896477002 5.50497317704643 0.146692052883183 1
"LPCAT2" 0.689874293113661 7.05258326488346 0.146707699705402 1
"CD28" -0.680101865883924 5.54281171929481 0.14680402781456 1
"RAB13" -0.695349690254278 5.47610918936135 0.146832421533638 1
"RP11-637O19.3" -0.784962586703406 -0.92079982822899 0.146869700506716 1
"ACTR8" -0.704378463759884 3.48036172963542 0.146909885105198 1
"CLEC4G" -0.689391401286196 3.70586204426675 0.146924185535009 1
"PLEKHF2" -0.687247433104776 6.37997167524734 0.147035795207289 1
"ARHGAP31" 0.687582508649458 5.94856026347838 0.147036134094299 1
"CTSZ" 0.685419849533195 6.37299429268101 0.147052754271833 1
"FFAR2" -0.692159543089969 4.81307999758651 0.147078681580208 1
"HLA-DPA1" -0.697788950182654 3.50797668656528 0.147095317522871 1
"NDST1" 0.731365334813216 0.0904632824516429 0.147168861041799 1
"TMEM260" -0.689183402163797 4.22048926703825 0.147258168940038 1
"ZNF717" -0.693919883472545 3.04639471415466 0.147259445956227 1
"CCDC78" -0.692986432670247 3.98719889332157 0.1472694603793 1
"FAM101B" 0.695329852534012 4.49862565058954 0.147401646865832 1
"RIBC1" 0.713031469434276 2.83822092818455 0.147402458031895 1
"WWC3" 0.703160329210442 4.62746436955028 0.147524898100613 1
"ginger" 0.703450516357494 3.59988611316388 0.147606954511168 1
"HOXB9" -0.684317947585517 4.23034198756328 0.147639399687806 1
"AC138645.1" 0.693656602337992 3.12478657284867 0.147648586763205 1
"MYO18B" 0.678317743199382 5.49735387758411 0.147693922801265 1
"TM9SF1" -0.702659641488123 2.01739646358149 0.147744095262945 1
"FAM177B" 0.696685112760869 7.26850481820657 0.147770590679569 1
"FAM155B" -0.6865763358368 3.51838673436017 0.147834539767377 1
"GMIP" -0.718828552906655 0.954801826598229 0.148001693988018 1
"GAST" 0.692280369108144 4.18934288752432 0.148071233893504 1
"CEP295" 0.682065759726031 7.12176151908042 0.148076779579956 1
"GPR55" 0.69393114638876 5.48948958979273 0.148092443749078 1
"CCDC18" -0.687760883895502 6.55643130498391 0.148178138729881 1
"MRVI1" -0.690065701169751 6.85950224952975 0.148460329451983 1
"LINC00694" -0.679199824983557 5.67232410518837 0.148488053481634 1
"IRF2BP1" 0.682030214553596 5.80422023409623 0.148524918667509 1
"TSPYL1" -0.681256074847582 5.39163975154155 0.148542276954685 1
"FPGS" -0.70067333330083 2.79958404585536 0.148582304172981 1
"AC009336.19" -0.682842098673732 6.9099282270695 0.148606373783208 1
"SLC46A2" -0.71990898024648 2.9337667544688 0.148624059467495 1
"ASAP3" -0.717817822189861 1.29710119388359 0.148659558717681 1
"MAK" 0.729662285283987 0.125549778119872 0.148667690135206 1
"TRIAP1" -0.701486483182182 4.12022079586491 0.148740298782134 1
"SDHAF4" -0.699096214472679 5.03308755001966 0.148764071484696 1
"SPIN2A" 0.705570025948793 1.30860760569373 0.148809745439622 1
"ERP29" 0.683516011442972 6.78516856971013 0.148869911405707 1
"PTAFR" -0.7052999540046 4.95152769693157 0.148898941015893 1
"UBQLNL" -0.692514707716772 6.0482573899049 0.148903933154868 1
"GNA13" 0.728911406444786 0.248120894036155 0.148974311557378 1
"SERPINB8" 0.692359307441443 5.01861862344169 0.149028294988311 1
"AC008522.1" -0.685122481884264 5.60165142852096 0.149087851710079 1
"CATSPER4" -0.68754156346217 5.66402456549908 0.149108646916976 1
"PCBP3" 0.696224768504841 4.99216934621691 0.149122975353722 1
"SNAP47" 0.691240658847466 3.834086803252 0.149134305259066 1
"NMNAT1" 0.684224721788565 3.71248508344441 0.149253955617622 1
"PPP1R10" 0.686354782877014 4.96487351430598 0.149358453605844 1
