"logFC" "logCPM" "PValue" "FDR"
"CDC20" 0.827455449456482 6.18249417444795 0.0832340828992552 0.993244838623689
"TMEM57" 0.826828394853533 5.85413536860978 0.0832676894821018 0.993244838623689
"TCF20" -0.8300615507827 3.75916123399138 0.0834671650287598 0.993244838623689
"COL11A2" 0.831440279334358 4.00860865815801 0.0834680374345609 0.993244838623689
"TATDN2" -0.832318251848656 4.35744122466796 0.0835538096580396 0.993244838623689
"SUMO3" 0.82746168026668 3.57504924863814 0.0836228666324732 0.993244838623689
"SOX8" 0.824723386022821 5.74905658972712 0.0836997739127215 0.993244838623689
"JAKMIP3" 0.829646432397371 7.45302392122527 0.0837312954505343 0.993244838623689
"KIAA1841" -0.8245585860473 5.62080591375092 0.0837322652000796 0.993244838623689
"SEC22C" 0.828880450879799 4.88725775402096 0.0837335998797207 0.993244838623689
"ADAM18" 0.829176010629698 5.55068516879897 0.0838138700456146 0.993244838623689
"CARTPT" -0.832305313974941 7.63252658884302 0.0838960598962636 0.993244838623689
"IFNB1" -0.834712382141938 4.55990233792425 0.084019375218056 0.993244838623689
"TSTD1" -0.828278908399884 6.95107581567321 0.0840634156280967 0.993244838623689
"LILRB5" -0.827897559320494 6.77964608806068 0.0840866192134912 0.993244838623689
"SSB" 0.830245169565546 4.73698555079286 0.0842090114533183 0.993244838623689
"RP11-136C24.3" 0.831526943919622 2.77620579689856 0.0842146773382138 0.993244838623689
"RP11-166N6.3" 0.821976131454539 6.09961036962943 0.0843051867668547 0.993244838623689
"MMP16" 0.828333749046251 4.69906850140047 0.0843349722997723 0.993244838623689
"CHTOP" -0.823291294385637 5.84182346293802 0.0844303384789718 0.993244838623689
"MC2R" 0.834732380608183 7.20748575895314 0.0845111431111409 0.993244838623689
"FCRL5" 0.824663538789022 5.2241028089239 0.0846272887533193 0.993244838623689
"RP11-569D9.5" 0.825750877185402 6.82226246892012 0.0846702841579402 0.993244838623689
"POLR2K" -0.826294903059164 5.56396341009238 0.084696966470718 0.993244838623689
"CYSRT1" 0.83551071140122 3.20656538360855 0.0847038648295789 0.993244838623689
"TMX2-CTNND1" 0.829391569295745 4.54828954730673 0.0847471660534448 0.993244838623689
"OR52E8" 0.824410143706356 5.77639139567923 0.0847655849221453 0.993244838623689
"SHC3" -0.828371064454473 4.7264814111466 0.084910787039968 0.993244838623689
"WNK4" 0.825751006118619 7.09285312626655 0.0851353103247862 0.993244838623689
"GRIPAP1" -0.827146199656472 6.74895095224925 0.0851594247250097 0.993244838623689
"ZBED8" 0.833904916120931 2.53950795387772 0.0852343477800626 0.993244838623689
"PRSS21" 0.831438909209609 4.38964566603261 0.0855380344501843 0.993244838623689
"U82695.5" -0.824081143265919 3.86819003417298 0.0855502935362733 0.993244838623689
"CCDC85B" -0.823489524262162 6.43779861125326 0.0855831323932019 0.993244838623689
"CNKSR1" -0.823056022950469 5.45627404544382 0.0855909758380992 0.993244838623689
"ZNF330" 0.825125106556305 5.31949617100516 0.0855980880998269 0.993244838623689
"USP47" 0.824439595922967 5.57370158684249 0.0856054487523249 0.993244838623689
"SLC39A3" 0.825354757873972 7.17611498832278 0.0856112931948168 0.993244838623689
"UPF3A" -0.820732141817682 5.57480178224017 0.0856130540806226 0.993244838623689
"KIZ" 0.831705416619526 5.53361456280322 0.0856631722131359 0.993244838623689
"KRTAP24-1" 0.820790627512996 6.15481882484128 0.0857911862820437 0.993244838623689
"CMTM2" 0.830364388875466 2.59898977579919 0.0858202833876041 0.993244838623689
"SYT7" 0.823779379485324 4.86306096439909 0.0858465891278945 0.993244838623689
"ACTB" -0.820163858547205 6.33701515017705 0.0858581757433098 0.993244838623689
"STARD13" 0.846858688331774 1.06887643998015 0.0858591436387445 0.993244838623689
"MAGOHB" 0.830351396528614 4.47295221264835 0.0859246930824276 0.993244838623689
"XCL1" 0.840377999434792 1.59170066216801 0.0860427635908271 0.993244838623689
"ADAT3" -0.821773143603244 4.99675982921209 0.0860749189741048 0.993244838623689
"RPLP2" 0.824592407685691 4.85912947735094 0.0861141688924567 0.993244838623689
"HSPD1" -0.825104393747053 7.80836770250105 0.0861212135646598 0.993244838623689
"RP4-614O4.11" -0.824476713654588 4.55208138605326 0.0862180498217155 0.993244838623689
"UBE2H" 0.824997774833716 4.77428620057641 0.0863396192878929 0.993244838623689
"MATN4" 0.835172668523581 1.99296189635978 0.0864016292489692 0.993244838623689
"ZNF274" -0.824398786172121 7.37452129008981 0.0864203600305341 0.993244838623689
"ANXA1" -0.827951998450705 2.70804457404876 0.0864398778318823 0.993244838623689
"ARF3" -0.819701148980012 5.3192073927784 0.0864780160905652 0.993244838623689
"CARD17" -0.818670631132519 6.20707790430664 0.0864836960806716 0.993244838623689
"C16orf45" 0.824068570766625 5.16700544693963 0.0866347575521005 0.993244838623689
"PCDHA12" 0.836059706690252 1.80419548762798 0.0866507084909198 0.993244838623689
"ZNF98" 0.818419837719356 6.19152485385517 0.0866579718501329 0.993244838623689
"BCKDHB" 0.819493575710846 5.53194999780726 0.0867865495141654 0.993244838623689
"SERF1B" 0.821625035646658 4.68219060803952 0.0868352664955145 0.993244838623689
"FIS1" -0.821438982379005 3.44502723456455 0.0869635838068002 0.993244838623689
"DAB2IP" -0.823162215600421 4.1169145530383 0.0869814823160304 0.993244838623689
"CTDSPL" -0.819576639794058 5.43732945556972 0.0869980458468312 0.993244838623689
"C2orf57" 0.822333518424853 3.10136802349932 0.0871936171961092 0.993244838623689
"GK2" -0.816312621385644 5.78994627181911 0.0872431811517569 0.993244838623689
"pear" 1.09383236024035 -2.26088597690774 0.0872514310622421 0.993244838623689
"TMEM40" -0.829074019186051 2.54214979728086 0.087472350500216 0.993244838623689
"CLINT1" -0.819682227339395 6.04393321907235 0.0875126637003165 0.993244838623689
"OR4K14" -0.82200618308303 4.03585512371283 0.0875867637113202 0.993244838623689
"C8orf89" -0.82065172038631 6.87952684163575 0.0875932924432636 0.993244838623689
"CAPRIN2" 0.81854182099651 3.52349246009881 0.0876357346727184 0.993244838623689
"HDAC1" -0.819793948069564 3.34622315625849 0.0876781285365276 0.993244838623689
"POU4F2" 0.819783393499503 4.85217807628526 0.0878015282271311 0.993244838623689
"ZNF71" -0.815184077064857 5.27367493751986 0.0878360697701993 0.993244838623689
"GSTCD" -0.815586328894692 5.92104338455548 0.0878857455798197 0.993244838623689
"PTX3" 0.997810210760812 -1.69545379602075 0.0878973338978378 0.993244838623689
"HSD3B7" -0.819613401823709 5.06614260508518 0.0879067044922251 0.993244838623689
"TBP" 0.822970171114675 2.86619475609919 0.0879975150206158 0.993244838623689
"ZNF620" 0.81408541286245 6.03201238296522 0.0880298114000664 0.993244838623689
"SLC52A3" 0.815227932589347 3.88002601669501 0.0880858890392349 0.993244838623689
"P3H3" 0.817282523657053 6.40246516224405 0.0880986823357492 0.993244838623689
"ZNF469" -0.81732786165151 6.28303069915892 0.0882607659448157 0.993244838623689
"RAB12" -0.828557190009359 1.75201142390365 0.088268695954898 0.993244838623689
"FCRL4" 0.816296642321049 5.3954111341831 0.0882823609014204 0.993244838623689
"SEMA3A" 0.870618229107362 0.087705048443114 0.0883245194167817 0.993244838623689
"OR5B21" 0.820103454997859 6.65606796947512 0.0884137709924256 0.993244838623689
"ZIM3" 0.813992306588901 5.8936403025116 0.088497098037256 0.993244838623689
"LHX5" -0.820638930391112 7.09101692779293 0.0885258581281109 0.993244838623689
"gooseberry" 0.817748486603586 4.14142610417789 0.0885374712414807 0.993244838623689
"MGAM2" -0.813593748761703 6.21148662596821 0.0886275740511184 0.993244838623689
"SLC39A4" -0.811444771908424 5.8617023372245 0.0887399368043961 0.993244838623689
"BAGE5" -0.822562306140689 2.5383700579976 0.0887972138256866 0.993244838623689
"GRM5" -0.821293169854566 4.36446068090063 0.0888653811283623 0.993244838623689
"ARL10" -0.814983314016101 4.2719143143766 0.0888751254851436 0.993244838623689
"SCP2D1" -0.815641799496239 3.32113570355416 0.088906238174411 0.993244838623689
"OR5K2" 0.81713475708629 6.93358861914698 0.0889495390606271 0.993244838623689
"PNPLA8" -0.818245428154122 7.1406775468071 0.0889563416020414 0.993244838623689
"TOX2" -0.812858514895586 5.28546424067705 0.0889580418614916 0.993244838623689
"DDX27" -0.81778699277957 5.39305791877432 0.0889731749727173 0.993244838623689
"RRM1" -0.818798363632987 4.45829951498574 0.0890305197817075 0.993244838623689
"TECPR1" 0.815125549633406 6.85984003572056 0.0890397109639492 0.993244838623689
"INSRR" -0.810038458321642 6.2297065539241 0.0890641321430582 0.993244838623689
"PACRGL" -0.817244777371009 5.99677449422122 0.0891109654332182 0.993244838623689
"ZNF565" -0.809515728941128 6.16389806581088 0.089136797089041 0.993244838623689
"CLDN12" 0.815374916899762 3.51287607568004 0.089183471725009 0.993244838623689
"HIC2" 0.811526187484598 5.2234973698594 0.089193045878027 0.993244838623689
"MYOM3" -0.82386073196652 4.72326379756078 0.089259154784177 0.993244838623689
"HERC3" 0.810813631360024 5.9078386254387 0.0892665653561291 0.993244838623689
"RP11-603J24.9" 0.815953145095245 6.19339766384166 0.0893093619832084 0.993244838623689
"PKDCC" -0.818242474775095 6.87839096119924 0.0893097843874113 0.993244838623689
"SRBD1" 0.810419503707794 6.27496029813792 0.0893423450387913 0.993244838623689
"ZCCHC14" 0.8123227375362 4.04910915704103 0.0893444832911076 0.993244838623689
"RCCD1" 0.814936191489047 4.60775519427383 0.0893785561830202 0.993244838623689
"F3" -0.80872483436123 5.78874796337522 0.0894281375651781 0.993244838623689
"P4HA3" -0.811597730624427 5.31007643871123 0.0895092794737162 0.993244838623689
"BBS5" 1.35813631112865 -3.1331323829313 0.089716484887082 0.993244838623689
"CEACAM8" -0.810916482730476 5.88321240555526 0.0897173859611431 0.993244838623689
"FN3KRP" -0.812834287793352 5.1495803885302 0.0897394467410616 0.993244838623689
"TRAPPC10" 0.812024621630425 3.55773960599884 0.0897546732662115 0.993244838623689
"MCRIP1" -0.810506476263132 6.03659353010395 0.0898410116744103 0.993244838623689
"SNRPN" -0.810988344236664 6.38526439098673 0.0899210922588065 0.993244838623689
"ZMPSTE24" 0.811078071587917 6.54442268877834 0.0899236798888547 0.993244838623689
"RRP9" 0.815100350893708 3.64369247056433 0.0899292867254255 0.993244838623689
"MBLAC2" 0.811495950057536 5.23157239796291 0.0899628672399315 0.993244838623689
"CYP26A1" 0.809222201991778 5.5794930740838 0.0899883280665657 0.993244838623689
"ABCA7" 0.8152124261643 3.05809363933498 0.0900244105624512 0.993244838623689
"SAMD9L" -0.811942381997603 4.17815167386218 0.0901365506781691 0.993244838623689
"WNK1" 0.811592388516987 6.64026047875588 0.0903457399289837 0.993244838623689
"TXK" 0.816966542335396 3.28024116750865 0.0904210930325354 0.993244838623689
"ZMYND8" -0.812713564407343 6.9999269665983 0.0905082345174597 0.993244838623689
"EIF3I" -0.837630712286537 1.03369222343859 0.0905263252438113 0.993244838623689
"YIF1A" -0.809788924667989 5.10795026260119 0.0905655413720112 0.993244838623689
"MEGF9" -0.815432576719682 4.82147578166905 0.0906249657239212 0.993244838623689
"RND2" 0.807857193072973 6.36360288491321 0.0907051689009414 0.993244838623689
"ARID4A" -0.811668706761432 6.65488648581114 0.0907389322311393 0.993244838623689
"CEP192" -0.818665275159776 2.44202677277744 0.0907446779274096 0.993244838623689
"PHLDB2" 0.814707250306101 2.97815280709899 0.0907491353672083 0.993244838623689
"KREMEN2" 0.809392334290254 3.74548938371634 0.0908306142027858 0.993244838623689
"MFSD1" -0.832832312398278 1.39049757312101 0.0908813039984968 0.993244838623689
"PRKACB" 0.923244329199815 -1.02145766904516 0.0909233751569882 0.993244838623689
"LINC00116" -0.817524610030564 6.65710297080326 0.0909408395801033 0.993244838623689
"LRRIQ4" -0.810830412004515 4.99372131788298 0.0910543105777962 0.993244838623689
"MRPS34" -0.834116254873519 1.17171847800357 0.0911989735491798 0.993244838623689
"DTX3" 0.809904965133636 6.51513689708753 0.0912427569391791 0.993244838623689
"PEX13" -0.811249472035784 6.91133140677249 0.0912813846411952 0.993244838623689
"UCN" -0.811059474889783 6.80110335503673 0.0912841756594298 0.993244838623689
"CRIPAK" -0.81004444052866 5.12000859647403 0.0912898238103247 0.993244838623689
"KBTBD2" 0.804785923010192 5.5377563930228 0.0913010639392835 0.993244838623689
"INAFM1" 0.806763293665976 3.6263730997062 0.091443640656011 0.993244838623689
"BRMS1" -0.80595240748065 5.24344750478083 0.091530629296405 0.993244838623689
"PPP1R3E" -0.805550827898632 5.18322095330265 0.0915414900683045 0.993244838623689
"LYVE1" 0.809033908988412 4.70100573071458 0.0915794094337646 0.993244838623689
"PRDM14" 0.809439922730486 6.60236090515878 0.0916059340626166 0.993244838623689
"IFNA6" -0.810482479234534 5.69874133304651 0.0916570161359061 0.993244838623689
"DAW1" 0.806345137156816 5.19917215705812 0.0916745753233171 0.993244838623689
"BLOC1S5" -0.807541334084097 6.83497457026636 0.091710283018386 0.993244838623689
"DDX43" 0.807780911401464 4.75496036735275 0.0917791722691477 0.993244838623689
"RASL10A" -0.807924904830817 5.99471591128377 0.0917977622093185 0.993244838623689
"DPH3" 0.825749871297296 1.6256061520536 0.0918035286326918 0.993244838623689
"DNAAF2" 0.810423880485627 6.92763756201557 0.0918185237891178 0.993244838623689
"ALOXE3" -0.815780065052635 8.17562242263504 0.0918402852297936 0.993244838623689
"VAC14" 0.827858115516267 1.19009073094107 0.0918405055814292 0.993244838623689
"TGM1" 0.80969970077511 3.15654596456349 0.0918534047787185 0.993244838623689
"MAP6" 0.807521179096519 5.13740623502401 0.0920068439315328 0.993244838623689
"MAP3K6" 1.18913689301995 -2.70882353580372 0.0920105085571046 0.993244838623689
"KRTAP4-5" -0.825250669700244 1.84453007050492 0.0920546749403017 0.993244838623689
"FBXL14" -0.809045448647774 3.12709465829437 0.0920627207384683 0.993244838623689
"EFTUD2" -0.805769021483586 6.01846306805355 0.0920857697873149 0.993244838623689
"LRP3" -0.810532716048424 3.37270573548507 0.0921882923211692 0.993244838623689
"UCK1" 0.805424974241288 4.04313578861395 0.0922702731422233 0.993244838623689
"EIF1AD" -0.805386275655113 6.50582160916277 0.0923558629195357 0.993244838623689
"GANC" -0.809180883726249 3.07794719754196 0.09236107119518 0.993244838623689
"HHLA3" 0.807123344453141 4.12613827601618 0.0923779065070597 0.993244838623689
"RFX1" 0.803798393723236 6.23008196184832 0.0923895523856726 0.993244838623689
"LMBR1L" 0.813494448397935 2.51435719268921 0.0924710864023038 0.993244838623689
"SNAPC3" -0.801156315783944 6.19608377208302 0.0925034586043062 0.993244838623689
"DDHD2" 0.8052913288435 3.84914303540534 0.0926566195557036 0.993244838623689
"RBM48" 0.805842840508795 3.66187822489026 0.0926697602846434 0.993244838623689
"NTM" 0.814773537283189 4.0284276333087 0.092977028674388 0.993244838623689
"TSPYL2" -0.805101232765402 6.11733459094044 0.0929846952040156 0.993244838623689
"RAB40A" -0.811084336241529 4.64759653355498 0.092986596080263 0.993244838623689
"GUK1" -0.800696244264876 5.91062463434157 0.0930104511531239 0.993244838623689
"STK25" -0.802632406828223 5.43961484515807 0.0931206520398664 0.993244838623689
"TGS1" 0.801910305166792 5.98481488340766 0.0931267936656001 0.993244838623689
"PTCHD4" 0.80552281809368 6.15937870245598 0.0932019643270274 0.993244838623689
"WBSCR28" 0.815235313427256 1.83009965284993 0.0932286795025941 0.993244838623689
"GAPT" -0.806021911906957 5.05756339617822 0.0932934905771898 0.993244838623689
"C6orf203" 0.805673338131343 4.40292378003465 0.0933519198615149 0.993244838623689
"TMEM176A" -0.810619064742619 2.35440292353107 0.0933948082281196 0.993244838623689
"CRTC1" 0.799113690411501 5.93439948000594 0.0933967695155828 0.993244838623689
"CEP126" -0.80531119122423 6.93468847897026 0.093422033519057 0.993244838623689
"CLEC17A" -0.805572996506903 3.63898621619148 0.0934695705837308 0.993244838623689
"ACVR1" -0.801326336175013 5.28102593408983 0.0935416812834208 0.993244838623689
"CNOT8" -0.803404638015268 6.63891074155942 0.0935620378126871 0.993244838623689
"SERPINI1" -0.805852443999082 3.92114623010272 0.0935993646370656 0.993244838623689
"ERGIC2" 0.80608125610231 4.34656913851614 0.0936190894239184 0.993244838623689
"ADTRP" 0.800967856088799 6.04270239258035 0.0936308314619184 0.993244838623689
"CRAMP1" -0.864888147832435 -0.117894681059721 0.0936568354908256 0.993244838623689
"INCENP" 0.804575379096065 4.0452711750715 0.0936778695520557 0.993244838623689
"ZNF141" -0.803194538290876 6.56266833799535 0.0937243278472695 0.993244838623689
"OR9Q2" -0.808085339881401 3.12492624600148 0.0937683355662159 0.993244838623689
"GDF10" 0.803949197247177 7.02719775271164 0.0940577623645163 0.993244838623689
"CHD3" 0.820685070482731 2.0573118865437 0.094119021822787 0.993244838623689
"CYSLTR2" 0.806882291202361 4.55047944825349 0.094120094920826 0.993244838623689
"CPEB4" -0.802312715156738 5.08882764677351 0.0941218328837975 0.993244838623689
"FYB" 0.803780068535854 6.74300314852151 0.0941320488390788 0.993244838623689
"SORCS2" -0.80440306776946 5.99064505857624 0.0942293885806875 0.993244838623689
"HOMER2" -0.807246588260171 2.70952770568967 0.0942742026046296 0.993244838623689
"SCT" 0.808132091847684 4.05917815825949 0.0942918448559399 0.993244838623689
"LARP1" 0.798832971317988 6.36944178979554 0.0943413463111835 0.993244838623689
"PCYT1A" -0.798082667414625 5.74977542838358 0.0944187403535995 0.993244838623689
"PDE6A" 0.798494897726054 6.03569552514689 0.0944272176898874 0.993244838623689
"MMADHC" -0.802406469741519 5.55653522346682 0.0944394687513313 0.993244838623689
"IGF2" 0.815097690328876 2.32490018106076 0.0945254477660654 0.993244838623689
"CHPT1" 0.798594250453634 5.35659826010604 0.0947614073747195 0.993244838623689
"EML5" 0.803058665979242 3.08467604322346 0.09476141727582 0.993244838623689
"TOP1" -0.799458768458874 4.96007064654478 0.0947966183643045 0.993244838623689
"SLC2A9" 0.797095182497694 5.42236670915856 0.0948467150226772 0.993244838623689
"DYNLL1" -0.799304825536883 3.97008152212958 0.0949129106085432 0.993244838623689
"WFIKKN2" 0.801927589271426 3.73304244673352 0.0949391882647273 0.993244838623689
"TBC1D31" -0.798867729588725 6.48125145169787 0.0949452469173709 0.993244838623689
"GP5" 0.796185786595582 5.57452247372972 0.0949474558664983 0.993244838623689
"MUC4" -0.799368877039525 6.21540781947402 0.0949628300792016 0.993244838623689
"CSNK1D" -0.800028246676523 4.07449457641031 0.0950548803604395 0.993244838623689
"CDKN2AIPNL" 0.803668072197553 2.74681043087618 0.0952108638513268 0.993244838623689
"DPCR1" -0.805134761020695 7.80823315416617 0.0952395701665783 0.993244838623689
"HOXC13" -0.798343872599295 3.69324335691719 0.0952535588315132 0.993244838623689
"NSMCE3" 0.797493848347314 3.86386955539719 0.0953693155121841 0.993244838623689
"POLR3H" 0.79594649038434 5.86353500134257 0.0954482675144546 0.993244838623689
"RENBP" 0.802646283125159 6.57477790694551 0.0954676825359123 0.993244838623689
"AC002310.13" -0.795920012196793 5.57961345717279 0.0954865346291288 0.993244838623689
"OTP" -1.44017974677971 -3.36211806837184 0.0955969099649312 0.993244838623689
"OR56B4" -0.816656241412458 1.58016338902563 0.0956045878301634 0.993244838623689
"AC006386.1" 0.800381638518188 4.25643684966568 0.0958040387233846 0.993244838623689
"PABPC1L2B" 0.799799975492739 6.57816883384191 0.0958652506123748 0.993244838623689
"KRT35" 0.807813249730197 3.1741086888385 0.0959614483637941 0.993244838623689
"SEPT14" 0.800715625036008 3.23930810933591 0.0959906495436726 0.993244838623689
"RYBP" 0.797270660299205 6.94221372283474 0.0960393746432968 0.993244838623689
"GPX8" 0.893400111245235 -0.803248306915102 0.0960508949463107 0.993244838623689
"RP4-583P15.15" 0.795949748761574 5.03586750709498 0.0960579504477812 0.993244838623689
"C2orf70" -0.797801299653807 7.05845092345879 0.096093892084079 0.993244838623689
"pomegranate" -0.808096079569451 2.27383060958591 0.0961736560021783 0.993244838623689
"SNF8" -0.831944191303246 0.409506169087065 0.0961872985141835 0.993244838623689
"TBX22" 0.794650259910441 5.10228605275118 0.0962214240105375 0.993244838623689
"ZNF589" 0.793856057522378 5.898474010209 0.0962258223636953 0.993244838623689
"SAMD14" -0.79571544270412 4.06964498993744 0.0962275954639064 0.993244838623689
"SYF2" -0.795805753865246 6.4712973759642 0.0962290241107562 0.993244838623689
"GPR4" -0.799356607191833 8.17228792004915 0.0963255303596067 0.993244838623689
"DLL1" 0.799059680842384 6.5636708060239 0.0963596671920064 0.993244838623689
"NAA10" -0.801393052026605 6.54950176508584 0.0965195162097212 0.993244838623689
"IFFO2" 0.792569453849109 5.97424025795505 0.0965461859801654 0.993244838623689
"GYG1" -0.79847628416403 7.24324546599871 0.0965958304852796 0.993244838623689
"GOLGA6L4" 0.801689963462336 4.52582937710091 0.0966634944046813 0.993244838623689
"SYPL1" 0.79373679660215 5.17887599968763 0.0966850787037839 0.993244838623689
"HSPA6" 0.79163198717771 5.84236607419106 0.0968461966204852 0.993244838623689
"ADAL" -0.794305764196241 6.24211818672603 0.0968618701131106 0.993244838623689
"ABCB9" 0.79779009289801 3.28735292848447 0.0968821945142778 0.993244838623689
"CCDC24" 0.80221624021345 4.25782363520814 0.0970216177968399 0.993244838623689
"AC011841.1" 0.797004090703768 4.2924589969409 0.0970523291637227 0.993244838623689
"CTB-50L17.10" 0.791545569327762 5.6590654038729 0.0970642280546375 0.993244838623689
"TSPO" -0.793571979866335 4.1669765596067 0.0971894309560832 0.993244838623689
"C11orf68" -0.793847018254904 5.89824901516567 0.0972941475737485 0.993244838623689
"SIT1" -0.814290885363643 1.39699733125755 0.0973386071978929 0.993244838623689
"HLA-B" -0.791307990671043 5.74638340825404 0.097401468336903 0.993244838623689
"CD163L1" -0.796096664208052 3.7795899571335 0.0974652259211606 0.993244838623689
"KMT2D" -0.796267662961192 7.41837350581515 0.0975325450808805 0.993244838623689
"FAM134B" 0.800205945883406 6.93269331712616 0.0975798142075288 0.993244838623689
"APOLD1" -0.791389830434227 5.10042175800534 0.0977045411930242 0.993244838623689
"NBPF14" -0.796457638266188 3.28826545326869 0.0977160700767399 0.993244838623689
"AP005242.1" 0.790364867906661 5.94966819761391 0.0977321596586061 0.993244838623689
"HNF4G" 0.79266717061124 3.53504851406078 0.0978094841322126 0.993244838623689
"VSTM2L" 0.802788975803882 2.22740015763403 0.0978846095231352 0.993244838623689
"PNMAL2" -0.79426837716401 5.52559052710895 0.0979001092090512 0.993244838623689
"SLC6A2" 0.7960124358548 3.19233712378233 0.0979016010066052 0.993244838623689
"RNF123" 0.800261434585492 2.90968419219141 0.0979118105665964 0.993244838623689
"KLK15" 0.787469232132861 5.71079636617926 0.097960464016812 0.993244838623689
"AKAP3" 0.789340586333827 6.0831356612321 0.0979658549962284 0.993244838623689
"KIAA1549" -0.794927966215407 4.64373022392043 0.0979716021514635 0.993244838623689
"FAM185A" -0.78860323361354 5.6817351831399 0.0979887695111214 0.993244838623689
"CLDN16" -0.838632520565176 0.47239074862746 0.0980096859837454 0.993244838623689
"FLG" 0.801557487576972 7.66858005640957 0.0980263805392857 0.993244838623689
"AC006994.3" 0.790561707991149 4.9828327608871 0.0980435943042345 0.993244838623689
"FCGR3A" 0.795642054143298 2.89625978605733 0.098159463390481 0.993244838623689
"DLG2" -0.796575805666208 4.76885807216633 0.098166785134813 0.993244838623689
"OLFML3" 0.788368879465576 5.45706667450888 0.0981836380727656 0.993244838623689
"IRX2" -0.793127848013911 3.81423210512239 0.0982193297176231 0.993244838623689
"KRT1" -1.20562005101336 -2.87705804377181 0.0982837648226493 0.993244838623689
"ANPEP" 0.79428235167108 4.64760630072821 0.098314341824784 0.993244838623689
"ZNF730" 0.792822830338752 6.76404318719205 0.0983277801110324 0.993244838623689
"OR4C3" -0.799147698861976 2.79065470782828 0.0983940383255886 0.993244838623689
"DNAH6" -0.789419732346715 5.8887928189784 0.0984186338498153 0.993244838623689
"PTPRCAP" 0.793696973054358 6.5754884228448 0.098568327714754 0.993244838623689
"LEMD2" 0.804585326970234 2.43454427918467 0.0985967281763042 0.993244838623689
"PCDHGC5" -0.786798678926296 5.58728932852694 0.0986297829369994 0.993244838623689
"EHBP1L1" -0.793368451940074 4.53094259608166 0.0986589832635428 0.993244838623689
"GATSL3" -0.797820892909243 7.0070423699048 0.0987832075070749 0.993244838623689
"CDC23" 1.5232190920636 -3.49076551866202 0.0989112694498431 0.993244838623689
"DAB2" -0.791960346985398 3.90837592922908 0.0989680099984591 0.993244838623689
"peach" 0.79282548955339 4.35484722498308 0.0989934126725936 0.993244838623689
"GSE1" -0.793571159776282 3.25407507743508 0.099009586430648 0.993244838623689
"HERC5" -0.789372773684427 5.47674546315188 0.0990662946937244 0.993244838623689
"LUC7L2" 0.78990479256478 3.97260919152306 0.0991063806794565 0.993244838623689
"SLC29A4" 0.793767918515717 7.29339801926744 0.0991619810826704 0.993244838623689
"ADGRL4" -0.788848300800778 3.68036179126695 0.0991845111035814 0.993244838623689
"KRTAP4-12" 0.792574911080845 3.29502887575777 0.0992292874147934 0.993244838623689
"OR1I1" -0.79422426308791 8.06434419501217 0.0993745394383122 0.993244838623689
"MITF" 0.789176171104855 5.19423184734616 0.0994595058846353 0.993244838623689
"LINC01125" 0.794082476499593 7.51350160486568 0.0994975405639764 0.993244838623689
"SPON2" -0.786698023212155 6.37076140300733 0.0995028645287417 0.993244838623689
"PDXP" 0.807221529365237 1.28498039062291 0.0996097084482791 0.993244838623689
"TRAPPC1" 0.785124007102401 5.59186992406616 0.0996619168679151 0.993244838623689
"RP11-457D20.2" 0.788428118489279 4.89136434798714 0.0997091511318001 0.993244838623689
"TMPRSS4-AS1" -0.786278160129906 5.34006252545257 0.0997156626290793 0.993244838623689
"MZT2B" 0.788037286983727 5.21323360394077 0.0997941304119531 0.993244838623689
"CCDC183" -0.786828069940939 6.31272419161273 0.0998216112004089 0.993244838623689
"WFDC2" -0.828209259719853 0.159937418966281 0.0998329160960563 0.993244838623689
"USP14" 0.793583786493639 7.8607715004544 0.0999310812035666 0.993244838623689
"BCLAF1" -0.796737113947272 2.68488667943735 0.09993633724203 0.993244838623689
"ACKR2" 0.789960419977292 4.16352349294125 0.0999694824721336 0.993244838623689
"ORAI3" -0.836858836720644 -0.133405329364041 0.100046437387303 0.993244838623689
"GLUD2" 0.794670180174771 2.86045598039878 0.100073204246774 0.993244838623689
"MARCH8" -0.79009797971697 3.12953476726772 0.100093954855962 0.993244838623689
"SYT11" 0.789218468805919 5.77868981677215 0.100111217076254 0.993244838623689
"KYAT1" 0.789139437754783 5.10938667117188 0.100119620520512 0.993244838623689
"EEF2KMT" -0.787072036542093 6.86254149599149 0.100181892444866 0.993244838623689
"MAPRE1" -0.78690956203309 5.63096833952531 0.100379508408244 0.993244838623689
"CAMKK2" 0.974797702577196 -1.78894793977394 0.100457351256564 0.993244838623689
"HMX1" -0.781355621474633 5.99760388580659 0.100499629916028 0.993244838623689
"RIPPLY1" 0.825193054505663 0.432710792277901 0.100502520953631 0.993244838623689
"SGCZ" 0.786564928740984 5.27532169821988 0.100514747468552 0.993244838623689
"USP38" 0.785093226748182 5.15916971774384 0.100650862888974 0.993244838623689
"OAS1" -0.79119464110896 2.80463887002512 0.100673754315816 0.993244838623689
"PTPN18" 0.785036915791811 5.44832341319016 0.100721842952935 0.993244838623689
"FPR1" 0.80163908445294 1.85493316459327 0.100787298662855 0.993244838623689
"HIST2H4B" -0.782338509294125 6.02471444304949 0.100829305193347 0.993244838623689
"LY96" -0.789137434519953 4.38924493713233 0.100850176191429 0.993244838623689
"METTL14" 0.787549605733377 7.23858521531656 0.100858444857368 0.993244838623689
"SLC35C2" 0.783992514324445 5.40041290341307 0.100925677032191 0.993244838623689
"KRT18" -0.783280852200536 5.64974074983795 0.10102256706885 0.993244838623689
